요일,호선,역명,06시 이전,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,24시 이후
토요일,4호선,사당,362,1264,1132,1651,2282,2517,3199,3408,3338,3248,3387,3897,4008,3358,2618,2527,2650,2440,1408,166
토요일,4호선,삼각지,32,145,205,292,415,551,774,956,999,1039,1175,1359,1430,1213,918,812,839,799,464,25
토요일,4호선,상계,390,710,1072,1808,2009,1891,1921,2106,2121,1959,1969,2153,2230,1972,1504,1331,1320,1245,795,23
토요일,4호선,서울역,191,756,741,1117,1562,1574,1836,2108,2092,2052,2164,2380,2445,2000,1673,1440,1435,1108,568,102
토요일,4호선,성신여대입구(돈암),239,554,810,1459,1910,1901,2256,2632,2731,2664,2668,2915,3114,2721,2193,2005,2068,1969,1159,7
토요일,4호선,수유(강북구청),738,1247,1798,2909,3253,3135,3376,3662,3764,3676,3746,4237,4298,3940,3297,2950,3012,2644,1758,33
토요일,4호선,숙대입구(갈월),108,317,446,955,1206,1167,1442,1667,1648,1622,1656,1948,2019,1740,1282,1230,1233,1125,612,2
토요일,4호선,신용산,79,400,621,984,1384,1596,2042,2391,2602,2580,2890,3264,3285,2650,2016,1933,1993,1452,622,2
토요일,4호선,쌍문,691,1177,1680,2612,2871,2774,2840,3054,2987,2849,2862,3166,3167,2777,2286,2133,2109,1829,1264,79
토요일,4호선,이촌(국립중앙박물관),59,269,345,632,960,1126,1259,1556,1786,1842,1853,2039,1896,1460,894,710,718,398,197,2
토요일,4호선,창동,555,881,1330,2273,2662,2776,2933,3234,3362,3304,3325,3562,3553,3255,2388,2077,2030,1662,1073,198
토요일,4호선,총신대입구(이수),217,612,726,1315,1845,1926,2206,2468,2567,2511,2529,2808,2786,2361,1733,1561,1456,1233,716,45
토요일,4호선,충무로,192,582,870,1492,1989,2291,2514,2694,2927,2935,2978,3321,3345,2844,2186,2003,1938,1741,1111,60
토요일,4호선,한성대입구(삼선교),226,448,588,1040,1412,1424,1568,1720,1769,1745,1730,1943,1892,1496,1162,1090,1064,899,513,361
토요일,4호선,혜화,180,612,808,1420,2136,2652,3732,4917,5999,6445,5457,6489,7354,5760,4023,4475,5237,3598,1556,89
토요일,4호선,회현(남대문시장),65,476,657,1334,2726,3366,4221,4243,4530,4812,4840,4730,3985,2684,1948,1989,739,450,215,23
토요일,5호선,강동,360,648,883,1424,1571,1672,1832,2045,2140,1971,1974,2161,2122,1694,1356,1200,1154,1030,696,180
토요일,5호선,강일,89,200,354,532,590,591,599,598,547,578,612,603,612,506,422,385,338,362,202,3
토요일,5호선,개롱,114,198,318,588,647,618,707,707,767,663,658,755,704,608,474,393,427,397,199,44
토요일,5호선,개화산,133,253,320,497,531,526,554,589,564,562,560,617,621,555,429,372,380,340,194,40
토요일,5호선,거여,181,329,476,841,883,871,940,935,1032,868,912,1022,976,881,691,578,636,545,324,82
토요일,5호선,고덕,146,397,424,728,887,958,958,1122,1158,999,1128,1210,1102,952,658,590,602,504,285,76
토요일,5호선,공덕,81,254,375,686,921,1017,1161,1344,1385,1344,1392,1545,1574,1285,995,918,931,772,426,7
토요일,5호선,광나루(장신대),178,460,645,1150,1479,1468,1489,1580,1617,1568,1636,1784,1609,1281,924,995,1048,738,404,35
토요일,5호선,광화문(세종문화회관),60,714,626,1142,1726,2109,2927,3408,4004,4106,4480,5199,4741,3746,2683,2407,2279,1182,414,15
토요일,5호선,군자(능동),244,404,531,882,998,1006,1155,1332,1444,1378,1398,1629,1751,1485,1206,1097,1135,1009,711,204
토요일,5호선,굽은다리(강동구민회관앞),220,342,517,862,947,968,1075,1113,1204,1121,1111,1258,1172,1088,870,722,768,606,324,100
토요일,5호선,길동,150,315,421,755,832,881,995,1060,1021,1021,959,1066,1033,911,736,592,589,532,251,92
토요일,5호선,김포공항,131,360,342,568,733,947,1236,1318,1447,1566,1639,1530,1476,1328,1012,788,709,589,244,10
토요일,5호선,까치산,763,1049,1434,2376,2624,2456,2632,2825,2776,2652,2738,3098,3130,2778,2286,2158,2207,1880,1235,147
토요일,5호선,답십리,305,663,736,1216,1310,1302,1422,1523,1622,1509,1585,1830,1722,1392,1106,961,950,862,551,32
토요일,5호선,동대문역사문화공원(DDP),14,69,104,173,177,205,212,221,222,234,259,300,313,250,184,158,170,159,107,8
토요일,5호선,둔촌동,143,544,433,703,810,832,900,1024,1068,1014,1152,1245,1159,958,671,596,575,486,299,1
토요일,5호선,마곡,224,741,409,678,827,801,924,991,1044,1025,1138,1400,1086,873,659,570,558,472,258,23
토요일,5호선,마장,91,234,281,462,514,526,605,639,616,594,623,663,693,585,454,389,377,320,198,8
토요일,5호선,마천,196,293,428,682,736,692,660,692,708,638,710,718,744,644,472,434,431,370,246,67
토요일,5호선,마포,116,380,432,817,1050,1048,1258,1332,1322,1267,1279,1531,1637,1431,1147,1058,1035,822,438,6
토요일,5호선,명일,186,280,444,715,801,891,931,931,973,912,921,1018,928,872,668,566,585,468,318,82
토요일,5호선,목동,280,449,735,1253,1457,1380,1487,1637,1827,1622,1636,1819,1892,1646,1282,1134,1220,1140,611,70
토요일,5호선,미사,192,486,859,1412,1761,1693,1886,1997,2067,2113,2055,2326,2325,2038,1784,1577,1510,1460,890,13
토요일,5호선,발산,166,502,708,1296,1644,1928,2337,2572,2749,2682,2766,2944,2788,2399,1921,1641,1565,1402,690,40
토요일,5호선,방이,94,209,296,534,758,659,772,918,922,873,796,894,996,796,601,505,632,619,234,4
토요일,5호선,방화,142,279,366,591,670,680,734,740,782,745,749,777,739,647,532,435,426,391,236,56
토요일,5호선,상일동,265,429,747,1027,1227,1257,1302,1393,1316,1306,1397,1389,1504,1272,950,914,851,769,580,237
토요일,5호선,서대문,111,339,546,917,1059,1134,1310,1506,1519,1496,1425,1631,1433,1092,779,720,693,554,291,23
토요일,5호선,송정,138,263,336,568,651,646,694,703,694,660,707,789,756,677,541,492,474,433,263,23
토요일,5호선,신금호,98,197,284,538,623,590,660,671,706,666,654,757,765,634,486,420,416,360,238,18
토요일,5호선,신길,99,147,183,344,422,440,429,462,470,506,582,650,685,613,442,414,465,465,293,3
토요일,5호선,신정(은행정),374,519,700,1119,1156,1076,1125,1155,1154,1100,1116,1287,1284,1084,886,790,838,762,483,59
토요일,5호선,아차산(어린이대공원후문),298,532,733,1270,1599,1674,1860,1960,2113,1993,2048,2273,2168,1780,1400,1131,1150,859,502,52
토요일,5호선,애오개,78,178,275,421,525,478,557,596,593,594,579,640,644,532,407,347,326,297,183,103
토요일,5호선,양평,96,238,255,444,492,493,562,592,594,573,619,682,649,548,429,397,394,345,220,32
토요일,5호선,여의나루,78,271,420,698,778,1220,1602,1824,2224,2723,3367,3630,3784,3181,2672,2584,2105,1637,619,15
토요일,5호선,여의도,148,527,605,951,1260,1470,2078,2377,2820,3140,3299,3634,3302,3037,2313,2318,1800,1108,366,68
토요일,5호선,영등포구청,60,125,151,252,297,307,358,400,412,400,418,443,459,403,305,264,263,222,141,2
토요일,5호선,영등포시장,139,258,389,739,968,1144,1391,1714,1824,1705,1632,1764,1715,1515,1057,857,858,685,393,5
토요일,5호선,오금,44,104,173,268,288,272,320,341,347,303,312,357,350,283,212,180,190,176,116,6
토요일,5호선,오목교(목동운동장앞),172,411,772,1638,2149,1938,2222,2524,2778,2591,2575,2858,2924,2449,1848,1866,1576,1256,598,65
토요일,5호선,올림픽공원(한국체대),56,209,216,366,506,549,630,761,812,887,940,1080,1031,554,416,740,1201,634,175,1
토요일,5호선,왕십리(성동구청),86,125,155,321,381,454,552,616,667,662,664,746,771,670,487,430,446,370,229,129
토요일,5호선,우장산,212,416,672,1219,1392,1412,1562,1632,1667,1574,1578,1621,1609,1392,1070,917,905,846,492,20
토요일,5호선,을지로4가,29,145,171,338,413,496,625,692,718,722,752,753,709,572,435,343,312,226,143,2
토요일,5호선,장한평,259,696,827,1420,1476,1637,1662,1795,1771,1737,1786,2082,2111,2042,1379,1196,1204,1069,671,42
토요일,5호선,종로3가,82,220,263,488,958,1371,1979,2369,2457,2672,2946,3248,3253,2937,2416,2198,2133,1845,1046,31
토요일,5호선,천호(풍납토성),277,726,787,1245,1806,1988,2340,2580,2839,2800,2966,3204,3113,2750,2127,1914,1605,1278,812,86
토요일,5호선,청구,52,97,137,278,307,300,346,366,382,390,376,405,448,378,284,256,245,227,149,7
토요일,5호선,충정로(경기대입구),35,85,125,188,231,227,256,293,312,330,320,362,383,319,232,215,222,176,113,14
토요일,5호선,하남검단산,118,210,414,607,855,895,820,910,838,888,966,914,947,799,640,574,538,477,196,86
토요일,5호선,하남시청(덕풍·신장),158,297,465,764,826,906,945,957,1013,890,1003,1056,1001,934,708,664,612,479,284,118
토요일,5호선,하남풍산,54,131,230,334,411,441,472,453,508,468,467,523,465,460,344,276,322,232,140,24
토요일,5호선,행당,124,251,365,684,759,713,788,821,831,762,789,830,824,670,530,477,460,382,258,18
토요일,5호선,화곡,703,1028,1439,2342,2630,2448,2626,2822,2801,2691,2723,3048,3027,2710,2162,2000,2087,1816,1142,187
토요일,6호선,고려대(종암),135,284,379,665,744,726,784,920,883,954,894,994,956,777,602,572,549,595,398,10
토요일,6호선,공덕,214,412,549,1058,1249,1388,1566,1670,1786,1700,1750,2004,2013,1670,1403,1298,1285,1125,723,153
토요일,6호선,광흥창(서강),127,263,310,586,761,679,777,865,859,856,869,928,994,865,654,578,559,484,287,11
토요일,6호선,구산,169,259,406,681,728,731,821,892,806,794,805,845,851,692,491,456,426,381,233,1
토요일,6호선,녹사평(용산구청),66,151,155,243,357,419,566,717,775,867,952,1038,1178,1055,805,741,758,695,409,11
토요일,6호선,대흥(서강대앞),105,223,318,602,826,723,843,1036,1045,931,981,1081,1115,939,656,586,608,545,412,27
토요일,6호선,독바위,76,106,171,268,343,343,297,313,297,283,300,329,299,284,236,191,191,166,109,36
토요일,6호선,돌곶이,243,458,508,808,834,807,858,948,934,874,922,1038,1013,880,680,574,601,502,370,35
토요일,6호선,동묘앞,130,218,299,622,803,1070,1310,1509,1729,1774,1808,1781,1475,1090,781,626,571,513,325,50
토요일,6호선,디지털미디어시티,278,563,675,975,1086,1067,1196,1216,1194,1176,1264,1444,1472,1279,914,845,848,1035,533,128
토요일,6호선,마포구청,231,429,639,1039,1269,1200,1316,1511,1472,1372,1450,1589,1571,1388,1060,920,1000,1043,604,3
토요일,6호선,망원,200,350,512,938,1278,1648,2086,2481,2866,2731,2816,3048,2865,2465,1958,1699,1561,1314,733,3
토요일,6호선,버티고개,34,80,111,164,190,211,206,232,240,234,239,267,273,222,171,151,148,133,98,7
토요일,6호선,보문,141,285,375,610,677,670,690,788,782,743,788,846,852,783,608,556,593,559,451,59
토요일,6호선,봉화산(서울의료원),157,276,448,712,743,750,754,806,828,759,817,915,869,726,598,531,526,500,326,52
토요일,6호선,불광,65,141,174,335,439,470,543,579,650,670,666,741,678,535,437,371,335,282,188,18
토요일,6호선,삼각지,73,193,265,423,499,636,765,1009,1164,1193,1330,1389,1402,1082,771,664,617,596,414,21
토요일,6호선,상수,305,353,286,458,738,876,1094,1391,1468,1525,1664,1821,2063,1952,1556,1453,1527,1553,1200,6
토요일,6호선,상월곡(한국과학기술연구원),167,236,333,541,543,544,555,567,582,535,547,641,623,526,421,370,366,344,256,14
토요일,6호선,새절(신사),336,484,663,1017,1102,1127,1202,1256,1286,1179,1232,1447,1349,1187,1018,842,836,750,464,61
토요일,6호선,석계,327,448,644,1048,1088,1085,1181,1274,1227,1222,1278,1398,1487,1310,1032,955,943,815,591,92
토요일,6호선,신당,92,253,332,623,564,610,774,922,1152,959,955,1224,1358,1133,839,836,890,745,399,25
토요일,6호선,안암(고대병원앞),122,254,368,607,735,775,950,1162,1150,1143,1165,1197,1333,1193,867,843,1029,996,680,136
토요일,6호선,약수,43,102,152,312,348,323,382,423,430,417,415,441,476,443,298,274,267,222,153,8
토요일,6호선,역촌,68,179,210,358,371,358,424,444,428,420,422,457,490,437,332,316,291,288,218,2
토요일,6호선,월곡(동덕여대),210,322,490,863,915,949,1037,1086,1135,1097,1064,1241,1256,1035,836,760,710,701,450,11
토요일,6호선,월드컵경기장(성산),68,182,378,522,739,1107,1305,1526,1856,2117,2356,2393,2190,2230,1031,811,1070,1534,218,6
토요일,6호선,응암,382,653,927,1398,1620,1632,1767,1867,1880,1805,1915,2083,1992,1843,1514,1259,1357,1172,730,151
토요일,6호선,이태원,710,707,464,518,696,888,1104,1309,1562,1628,1828,2239,2527,2503,2444,2456,2619,2810,2198,258
토요일,6호선,증산(명지대앞),236,385,528,826,929,950,989,1019,1038,1023,1042,1221,1195,984,880,743,714,653,404,51
토요일,6호선,창신,80,128,179,295,312,277,281,301,288,275,283,323,304,267,214,197,193,170,123,14
토요일,6호선,청구,64,112,177,313,348,285,322,343,363,360,383,412,437,383,282,252,244,211,141,14
토요일,6호선,태릉입구,148,215,279,448,538,569,693,755,744,779,769,832,826,698,550,514,504,465,359,88
토요일,6호선,한강진,52,223,276,472,638,966,1223,1599,2152,1772,2242,2779,3042,2188,1349,1464,1284,1069,285,116
토요일,6호선,합정,167,320,397,622,915,1164,1430,1768,1987,1936,2100,2441,2558,2344,1877,1713,1808,1704,1088,7
토요일,6호선,화랑대(서울여대입구),185,330,526,916,981,970,990,1029,1052,1009,972,1088,1062,822,679,620,586,622,406,56
토요일,6호선,효창공원앞,90,194,306,522,605,631,688,740,770,720,729,887,846,673,520,438,425,388,264,18
토요일,7호선,가산디지털단지,376,668,740,1298,1474,1587,1777,1944,2165,2110,2292,2470,2340,1871,1365,1179,1162,796,454,41
토요일,7호선,강남구청,94,514,539,1004,1817,1498,1405,1520,1717,1683,1700,1807,1706,1385,1215,1030,917,701,336,19
토요일,7호선,건대입구,176,316,483,837,1070,1215,1528,1728,1849,1875,2070,2183,2157,1892,1548,1474,1274,1079,666,140
토요일,7호선,고속터미널,121,658,860,1463,2003,2229,2503,2487,2487,2350,2267,2366,2279,1896,1527,1533,1343,1003,368,10
토요일,7호선,공릉(서울과학기술대),211,388,591,957,1103,1099,1200,1382,1374,1317,1359,1460,1472,1315,1040,914,928,841,582,54
토요일,7호선,광명사거리,701,822,1030,1587,1903,2074,2315,2448,2559,2488,2492,2753,2669,2136,1751,1320,1230,1023,644,63
토요일,7호선,군자(능동),298,495,645,1078,1238,1192,1276,1384,1453,1385,1418,1634,1661,1434,1204,1120,1085,930,576,44
토요일,7호선,남구로,642,509,685,1086,1144,1070,1036,1060,1072,972,1071,1401,1506,1132,839,747,775,650,362,20
토요일,7호선,남성,196,380,552,978,1137,1060,1119,1177,1171,1103,1110,1213,1221,1024,797,736,734,624,403,14
토요일,7호선,내방,121,506,494,945,1183,1048,1141,1276,1336,1242,1243,1426,1334,1116,821,727,689,563,308,130
토요일,7호선,노원,302,560,902,1815,2414,2401,2726,3082,3150,3038,3054,3289,3231,2834,2238,2002,1704,1486,972,93
토요일,7호선,논현,131,478,482,1105,1767,1398,1382,1542,1632,1655,1716,1980,1948,1589,1144,1077,1134,1052,684,30
토요일,7호선,대림(구로구청),449,353,457,815,929,1028,1174,1229,1215,1183,1247,1456,1518,1252,936,807,804,650,367,8
토요일,7호선,도봉산,186,371,615,1021,1250,1262,1121,1092,1075,1056,1101,1175,1092,898,722,662,658,566,414,96
토요일,7호선,뚝섬유원지,153,270,329,569,740,744,829,889,1052,1144,1182,1271,1196,902,691,581,519,443,268,22
토요일,7호선,마들,308,464,821,1273,1317,1319,1404,1465,1374,1291,1320,1389,1343,1138,901,758,768,644,446,79
토요일,7호선,먹골,230,345,522,961,1005,984,1066,1148,1165,1093,1121,1226,1244,1092,876,779,746,649,409,39
토요일,7호선,면목,403,624,853,1423,1418,1381,1387,1476,1456,1400,1430,1629,1646,1390,1142,988,969,850,527,72
토요일,7호선,반포,62,534,344,609,695,575,648,730,734,716,818,965,756,600,463,390,382,369,157,6
토요일,7호선,보라매,135,197,313,604,642,648,788,846,831,800,808,844,824,688,578,520,492,412,271,33
토요일,7호선,사가정,375,660,873,1545,1602,1536,1611,1729,1738,1658,1734,1941,1934,1719,1370,1181,1182,1011,582,73
토요일,7호선,상도,188,337,478,1002,1129,1073,1134,1280,1239,1154,1198,1282,1270,1080,847,745,758,691,548,4
토요일,7호선,상봉,395,642,838,1500,1579,1590,1759,1951,2024,1944,2010,2247,2367,2130,1749,1564,1504,1324,855,114
토요일,7호선,수락산,282,478,737,1220,1493,1507,1443,1491,1427,1436,1483,1596,1525,1328,1053,913,863,715,446,98
토요일,7호선,숭실대입구(살피재),201,354,532,1074,1384,1214,1260,1410,1395,1319,1363,1535,1520,1225,952,853,879,798,625,24
토요일,7호선,신대방삼거리,284,502,734,1305,1448,1344,1436,1523,1533,1432,1416,1546,1556,1362,1074,972,1007,876,608,53
토요일,7호선,신풍,474,463,656,1055,1128,1024,1074,1130,1091,1058,1134,1235,1228,1011,784,688,718,558,361,73
토요일,7호선,어린이대공원(세종대),139,344,552,1071,1237,1341,1637,1840,2026,1878,1948,2122,2149,1642,1206,1097,1076,983,615,33
토요일,7호선,온수(성공회대입구),251,304,495,783,725,714,714,753,745,703,744,805,822,733,552,511,516,461,355,172
토요일,7호선,용마산(용마폭포공원),152,270,374,644,705,626,602,639,667,596,630,666,667,572,440,374,392,366,230,28
토요일,7호선,이수,212,636,536,1036,1362,1434,1656,1830,1947,1921,1974,2292,2236,1808,1450,1387,1371,1214,756,42
토요일,7호선,자양(뚝섬한강공원),179,328,491,886,885,987,1141,1272,1442,1614,1846,2120,2210,2250,2155,2158,1691,1216,586,26
토요일,7호선,장승배기,227,438,463,822,931,872,949,963,979,926,938,1067,975,852,635,561,600,491,331,21
토요일,7호선,장암,51,87,135,239,272,285,271,285,249,265,290,282,277,202,145,108,76,60,29,4
토요일,7호선,중계,311,514,814,1383,1395,1276,1337,1406,1354,1222,1259,1373,1369,1203,962,842,833,797,479,53
토요일,7호선,중곡,199,368,554,918,981,923,951,981,991,955,1003,1098,1117,970,750,660,670,566,359,17
토요일,7호선,중화,281,457,557,993,1034,941,1004,1086,1056,1007,1056,1206,1203,1039,832,729,729,646,383,48
토요일,7호선,천왕,239,414,587,903,968,954,996,1033,1030,952,990,1069,1077,927,706,642,617,549,352,40
토요일,7호선,철산,470,791,1036,1726,2051,2018,2217,2376,2249,2188,2278,2596,2544,2224,1698,1492,1611,1434,872,73
토요일,7호선,청담,198,958,837,1448,1862,1451,1534,1612,1762,1701,1653,1977,1719,1406,1095,935,873,708,259,107
토요일,7호선,태릉입구,269,300,426,738,820,868,924,1008,1045,1043,1066,1142,1117,960,757,681,663,605,372,156
토요일,7호선,하계,286,552,882,1429,1625,1617,1773,1952,1982,1883,1910,2081,1980,1682,1290,1155,1139,1003,659,67
토요일,7호선,학동,114,710,704,1149,1512,1646,1550,1749,2103,1908,1935,2151,1954,1580,1236,997,869,603,280,10
토요일,8호선,가락시장,204,374,496,633,679,773,872,890,917,914,932,1085,1027,905,684,598,539,468,296,55
토요일,8호선,강동구청,157,328,465,737,861,868,910,968,1007,935,971,1075,1031,902,694,598,594,499,304,15
토요일,8호선,남위례,90,218,273,476,571,633,670,724,818,789,780,904,838,673,536,498,471,431,278,1
토요일,8호선,남한산성입구(성남법원.검찰청),350,494,752,1153,1231,1180,1208,1256,1166,1136,1155,1220,1207,1099,861,748,839,703,475,32
토요일,8호선,단대오거리,337,502,663,979,1060,1039,1144,1196,1138,1149,1149,1210,1254,1117,825,810,823,695,451,32
토요일,8호선,모란,116,189,219,337,430,543,624,702,732,666,684,737,658,561,422,334,348,310,197,19
토요일,8호선,몽촌토성(평화의문),118,328,284,493,614,723,784,806,831,842,895,1092,952,804,590,534,529,462,263,3
토요일,8호선,문정,133,378,541,867,1054,1338,1350,1577,1764,1602,1642,1724,1616,1382,1049,931,881,731,401,4
토요일,8호선,복정,204,478,466,696,803,716,743,801,796,774,816,928,943,781,623,530,535,462,218,45
토요일,8호선,산성,146,218,324,577,728,692,675,672,649,678,711,730,746,629,464,424,457,379,254,20
토요일,8호선,석촌,91,248,324,643,858,874,1107,1214,1233,1225,1196,1259,1324,1125,818,765,752,624,351,30
토요일,8호선,송파,99,352,405,702,849,865,990,972,1012,1002,1007,1153,1076,884,695,598,533,486,270,25
토요일,8호선,수진,142,207,300,531,560,569,616,674,696,635,608,664,607,497,412,339,350,308,203,21
토요일,8호선,신흥,125,199,247,456,472,494,553,619,666,657,655,729,692,581,478,416,389,346,195,17
